Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
18-023-THA	0.374789	0.422975	0.482903	0.53811	0.590318	0.640836	0.689136	0.733394	0.776242	0.809462	0.837793	0.861424	0.891573	0.921587	0.939556	0.956612	0.972418	0.981386	0.984196	1.001741	1.019717	1.037681	1.051824	1.06417	1.068619	1.073712	1.08102	1.092847	1.101545	1.102884	1.108578	1.121583	1.120743	1.120312	1.127752	1.138971	1.14172	1.13916	1.145621	1.151294	1.146674	1.155786	1.162378	1.164342	1.167703	1.163507	1.163075	1.160791	1.167843	1.168287	1.165176	1.166631	1.167178	1.169295	1.168095	1.161133	1.163072	1.161672	1.156085	1.150879	1.145813	1.143179	1.139041	1.134114	1.13672	1.134726	1.127999	1.117256	1.108995	1.104995	1.100689	1.097807	1.096844	1.090832	1.085821	1.078051	1.071861	1.0635	1.062472	1.056619	1.051983	1.04683	1.038021	1.024391	1.008497	0.990474	0.965769	0.947921	0.932398	0.909586	0.883081	0.848982	0.820607	0.789939	0.758967	0.72357	0.686409	0.650982	0.604299	0.551452	0.508383
18-028-GFM	0.361722	0.39922	0.447356	0.510358	0.563085	0.604655	0.634258	0.628109	0.660654	0.690055	0.721991	0.747249	0.772829	0.792335	0.817813	0.846501	0.871809	0.90204	0.91752	0.933823	0.953915	0.982476	1.006618	0.993159	0.976944	0.979373	0.991591	1.000302	1.016399	1.02537	1.028077	1.040581	1.049714	1.056792	1.05385	1.067021	1.068738	1.068158	1.073422	1.075172	1.085237	1.099548	1.108995	1.116227	1.115819	1.119209	1.119566	1.123183	1.124054	1.127445	1.128678	1.125802	1.122348	1.126154	1.132122	1.132677	1.134222	1.134661	1.132082	1.125848	1.127491	1.133183	1.143339	1.147269	1.151177	1.151495	1.151473	1.162945	1.175388	1.190533	1.195253	1.194168	1.200807	1.207592	1.204176	1.194989	1.166601	1.152677	1.160622	1.158616	1.166363	1.177075	1.170122	1.140024	1.106444	1.085034	1.078723	1.075591	1.068515	1.045257	1.026807	1.002654	0.979016	0.950945	0.918192	0.88556	0.836133	0.778892	0.706887	0.628614	0.553309
18-039-GFM	0.33679	0.382585	0.442784	0.50846	0.566455	0.623291	0.676312	0.690064	0.733527	0.769923	0.80265	0.826091	0.862628	0.898737	0.920436	0.946366	0.963996	0.980241	0.984799	1.004088	1.020491	1.039635	1.057048	1.069479	1.075727	1.086811	1.094463	1.104215	1.112653	1.113163	1.116622	1.128278	1.129974	1.138712	1.146789	1.158808	1.16238	1.161365	1.170658	1.171412	1.16256	1.170934	1.179897	1.178604	1.177403	1.174086	1.172201	1.176914	1.183764	1.18066	1.181101	1.17837	1.17703	1.169004	1.167987	1.164516	1.165152	1.165658	1.15928	1.156069	1.151617	1.15274	1.147409	1.146666	1.153568	1.153334	1.144837	1.137758	1.129738	1.132291	1.126772	1.114704	1.119538	1.126102	1.123406	1.118805	1.090133	1.071939	1.065213	1.053583	1.042368	1.035465	1.026293	1.013387	0.998785	0.977506	0.94932	0.927638	0.91261	0.892925	0.870675	0.836011	0.803681	0.773945	0.739001	0.70217	0.664025	0.631127	0.586463	0.53367	0.486611
18-039-GTS	0.320086	0.364331	0.426245	0.48962	0.553279	0.609131	0.66204	0.669579	0.710585	0.745956	0.773009	0.792324	0.820804	0.849207	0.872651	0.893063	0.915171	0.933074	0.941597	0.957144	0.972567	0.988257	0.999449	1.013581	1.024131	1.036137	1.05256	1.068311	1.08124	1.086883	1.091734	1.100371	1.098527	1.103704	1.111948	1.120766	1.121192	1.124077	1.13325	1.139042	1.139289	1.15796	1.16791	1.16294	1.161515	1.162846	1.162734	1.173926	1.175315	1.175833	1.177425	1.173255	1.175313	1.166914	1.167789	1.165827	1.172353	1.172495	1.169063	1.165967	1.16312	1.165114	1.164624	1.164345	1.165628	1.169078	1.168309	1.164506	1.160489	1.161117	1.162954	1.161438	1.170588	1.181587	1.176555	1.171987	1.144454	1.126352	1.122455	1.114994	1.125867	1.132336	1.117629	1.084161	1.056042	1.032023	1.002675	0.980186	0.963257	0.941006	0.913667	0.874049	0.838903	0.806079	0.76575	0.721981	0.675091	0.629324	0.566774	0.495464	0.440426
18-039-SVZ	0.58149	0.617444	0.671913	0.702266	0.716625	0.773622	0.817081	0.861872	0.985534	0.958534	0.92366	0.960279	0.994723	1.031363	1.037344	1.079447	1.090067	1.089082	1.099547	1.102802	1.121052	1.130261	1.121782	1.133366	1.151398	1.150858	1.145512	1.139752	1.13541	1.11846	1.10021	1.08113	1.081529	1.062002	1.054761	1.043858	1.024609	1.02124	1.055875	1.052629	1.082352	1.07059	1.03822	1.046688	1.080812	1.064593	1.067929	1.05209	1.046474	1.007139	0.991403	0.982507	0.992636	1.012567	1.021679	1.030382	1.125097	1.041799	1.040565	1.059302	1.031096	0.999632	1.060367	1.107326	1.0383	1.051025	1.143958	1.042172	1.056741	1.053504	1.058702	1.054315	1.067123	1.136328	1.192379	1.177379	1.052715	1.047403	1.060083	1.068584	1.048571	0.998049	0.991466	0.969322	0.959862	0.935327	0.923275	0.906244	0.890736	0.883331	0.903356	0.920991	0.854422	0.830548	0.796087	0.76955	0.806562	0.794845	0.775111	0.694359	0.639814
18-039-THA	0.329263	0.37414	0.433106	0.489465	0.543661	0.596028	0.641793	0.677568	0.725601	0.762493	0.789529	0.81108	0.837935	0.870816	0.894228	0.919321	0.940127	0.957399	0.96484	0.981947	0.99895	1.013148	1.025277	1.036179	1.04307	1.054825	1.068287	1.082692	1.099013	1.103773	1.109018	1.11659	1.118951	1.124631	1.130022	1.140548	1.144239	1.143978	1.155017	1.158355	1.149757	1.159053	1.166242	1.168882	1.169016	1.16551	1.169804	1.178996	1.182663	1.180417	1.178647	1.173425	1.17255	1.164817	1.164104	1.158619	1.162596	1.161773	1.157589	1.155726	1.154752	1.157883	1.16036	1.164914	1.171052	1.173159	1.167871	1.160535	1.154328	1.154446	1.149149	1.137677	1.146675	1.156035	1.15088	1.144097	1.112152	1.0942	1.091362	1.085197	1.074219	1.06703	1.057059	1.04687	1.033174	1.009801	0.982013	0.958999	0.9438	0.92363	0.897328	0.858071	0.827005	0.796121	0.7609	0.719771	0.679625	0.637814	0.581423	0.517792	0.467494
18-042-SVZ	0.310561	0.355537	0.410316	0.46633	0.521037	0.573059	0.622634	0.668556	0.71278	0.745761	0.7739	0.792856	0.83126	0.869156	0.898815	0.923434	0.946139	0.95984	0.963802	0.9869	1.006226	1.021307	1.038822	1.054432	1.061221	1.073041	1.085719	1.104389	1.123071	1.1254	1.128766	1.141165	1.141406	1.144939	1.15115	1.160999	1.160846	1.160569	1.169605	1.170895	1.175472	1.183197	1.188784	1.18886	1.191587	1.189312	1.187199	1.181666	1.188706	1.190615	1.190371	1.191343	1.190339	1.192022	1.193968	1.190733	1.194025	1.194388	1.191437	1.188594	1.187087	1.188977	1.185589	1.181317	1.175368	1.169739	1.16095	1.156659	1.15306	1.149476	1.141154	1.134855	1.132231	1.126448	1.116413	1.10838	1.095383	1.079961	1.076166	1.067129	1.054419	1.045573	1.033443	1.019085	1.000988	0.978176	0.946458	0.925611	0.907607	0.885686	0.863375	0.829054	0.800397	0.768689	0.731794	0.691007	0.653172	0.617769	0.574433	0.525992	0.485943
18-063-GFM	0.305677	0.346074	0.398464	0.450257	0.50261	0.551993	0.599667	0.642225	0.682055	0.716787	0.743931	0.765933	0.800478	0.833082	0.858072	0.881666	0.901694	0.914015	0.920139	0.941433	0.960711	0.978107	0.998341	1.011507	1.022742	1.036592	1.045925	1.059584	1.074766	1.082064	1.089088	1.099396	1.101709	1.107944	1.116105	1.131069	1.138453	1.140664	1.14822	1.150308	1.153777	1.16157	1.171264	1.174625	1.179842	1.18911	1.192731	1.193085	1.197818	1.198412	1.201594	1.198947	1.198668	1.200471	1.20553	1.206295	1.209588	1.207295	1.193542	1.189201	1.191432	1.193902	1.188	1.186524	1.18638	1.185656	1.183493	1.185174	1.183182	1.183238	1.176	1.167657	1.165322	1.160418	1.153483	1.146082	1.136721	1.125031	1.12105	1.112553	1.099827	1.091418	1.078375	1.064096	1.045441	1.024567	0.993392	0.968441	0.947312	0.92099	0.896133	0.861594	0.831124	0.797855	0.761724	0.727878	0.68786	0.648683	0.59502	0.533995	0.48208
18-063-GTS	0.292191	0.332281	0.382328	0.43429	0.482189	0.531635	0.579367	0.619605	0.663003	0.696285	0.726212	0.756492	0.795038	0.834879	0.862536	0.887242	0.905201	0.919315	0.93045	0.953394	0.97302	0.991124	1.013502	1.030398	1.039759	1.051126	1.061842	1.073008	1.089403	1.098197	1.103795	1.115425	1.113999	1.118883	1.127582	1.140565	1.145026	1.14741	1.158518	1.163312	1.162953	1.171713	1.180413	1.183845	1.188451	1.187824	1.190688	1.196524	1.203534	1.204976	1.20358	1.202433	1.206863	1.200147	1.200731	1.195133	1.199946	1.200618	1.193976	1.189863	1.189792	1.192356	1.190113	1.190774	1.190781	1.188787	1.183585	1.180187	1.178575	1.174119	1.167858	1.15739	1.152791	1.146286	1.134755	1.12742	1.117247	1.103763	1.099743	1.097961	1.088908	1.081329	1.06873	1.055738	1.040655	1.016576	0.986743	0.963795	0.944323	0.919965	0.896373	0.865153	0.837397	0.805984	0.775645	0.734176	0.69357	0.655982	0.606297	0.551991	0.505774
18-063-THA	0.315728	0.35547	0.40526	0.455175	0.503213	0.550358	0.598973	0.643475	0.687253	0.726178	0.757088	0.788072	0.818974	0.851499	0.878557	0.898635	0.919336	0.930634	0.938913	0.959638	0.977011	0.992223	1.011424	1.025906	1.039199	1.048191	1.054422	1.066465	1.081062	1.085501	1.092973	1.103185	1.102218	1.106082	1.113771	1.126826	1.131178	1.131407	1.137475	1.14089	1.146589	1.154058	1.162482	1.168237	1.176157	1.177395	1.180078	1.179912	1.186418	1.188817	1.191638	1.193038	1.193656	1.193525	1.195165	1.192706	1.19797	1.199578	1.194513	1.189956	1.189534	1.18824	1.185461	1.183267	1.177324	1.173342	1.166955	1.165362	1.164359	1.161988	1.156696	1.150412	1.148878	1.142065	1.134613	1.128154	1.117377	1.101949	1.099425	1.094234	1.085554	1.078683	1.069543	1.05624	1.03799	1.018723	0.990299	0.968457	0.95141	0.92945	0.908044	0.877301	0.847905	0.815208	0.783031	0.742097	0.701545	0.666143	0.621144	0.569838	0.524232
18-064-GFM	0.319485	0.361091	0.415251	0.470848	0.519751	0.570038	0.61523	0.652861	0.699334	0.736742	0.77135	0.798048	0.836323	0.870616	0.898918	0.922182	0.938619	0.950245	0.952631	0.970823	0.99099	1.005648	1.019573	1.03571	1.04499	1.057127	1.070516	1.080845	1.096332	1.100057	1.106951	1.119577	1.113312	1.115576	1.121231	1.132712	1.135866	1.139944	1.151797	1.15445	1.153227	1.164856	1.173432	1.179634	1.186241	1.190103	1.19487	1.201692	1.208232	1.209198	1.212985	1.213161	1.219023	1.216632	1.220711	1.221449	1.226019	1.226049	1.21162	1.206995	1.199974	1.196681	1.193879	1.190588	1.188343	1.184101	1.174443	1.167566	1.166184	1.162466	1.154359	1.150107	1.145175	1.137161	1.122733	1.112897	1.101538	1.089992	1.092278	1.094899	1.085944	1.079647	1.065874	1.045739	1.01764	0.99009	0.957775	0.933658	0.913278	0.887609	0.861943	0.824367	0.789852	0.7531	0.718018	0.6747	0.632385	0.595525	0.548857	0.498319	0.457666
18-064-GTS	0.300904	0.343867	0.398858	0.45578	0.509331	0.558591	0.606829	0.653362	0.698369	0.73604	0.7714	0.804089	0.840525	0.876456	0.902414	0.926222	0.944489	0.957557	0.967123	0.985387	1.005835	1.021285	1.033051	1.047542	1.060627	1.073769	1.085422	1.095593	1.109637	1.111385	1.118613	1.130581	1.124033	1.126856	1.138173	1.150784	1.156016	1.158395	1.169499	1.171614	1.176633	1.184947	1.193455	1.199622	1.206958	1.209276	1.212573	1.21045	1.214924	1.215104	1.214183	1.213204	1.214718	1.218324	1.224131	1.223703	1.227252	1.225415	1.208917	1.202453	1.197995	1.193755	1.187506	1.183244	1.178043	1.175257	1.16426	1.159374	1.15385	1.146672	1.14047	1.131503	1.124902	1.116703	1.105756	1.098446	1.085658	1.072119	1.078091	1.06982	1.051778	1.043683	1.030847	1.014856	0.991206	0.969302	0.936666	0.915641	0.900519	0.878534	0.855623	0.821586	0.790074	0.75661	0.720397	0.677955	0.639922	0.606483	0.5648	0.52192	0.486817
18-064-SVZ	0.336794	0.384118	0.442724	0.505717	0.563155	0.608594	0.661011	0.712203	0.755647	0.790604	0.829204	0.861182	0.898759	0.934113	0.95352	0.973405	0.987293	1.002038	1.005491	1.021776	1.03432	1.043155	1.052129	1.065239	1.079285	1.086882	1.098187	1.106154	1.11264	1.110525	1.116238	1.12568	1.118237	1.123065	1.132568	1.14058	1.14166	1.145079	1.155327	1.155746	1.155532	1.161549	1.16305	1.169499	1.177334	1.175642	1.179122	1.172044	1.175558	1.176064	1.174591	1.174376	1.17281	1.17425	1.179257	1.17472	1.174052	1.175974	1.17296	1.167694	1.164646	1.164781	1.160507	1.155045	1.150157	1.145471	1.13393	1.129701	1.123502	1.114979	1.110899	1.108086	1.10079	1.09305	1.081341	1.073055	1.062834	1.049892	1.048709	1.044278	1.034811	1.029258	1.017807	1.008521	0.995798	0.972934	0.941705	0.921838	0.90567	0.886782	0.864894	0.832973	0.80452	0.776561	0.746007	0.710082	0.673291	0.64251	0.604435	0.563226	0.524387
18-064-THA	0.313353	0.354716	0.41155	0.465129	0.515993	0.565736	0.612927	0.659212	0.705519	0.74312	0.78	0.813415	0.850476	0.884918	0.91093	0.934867	0.954123	0.966854	0.974589	0.993198	1.011152	1.027338	1.041607	1.05521	1.064091	1.074756	1.08368	1.091615	1.103791	1.104322	1.111951	1.125117	1.116335	1.119531	1.128452	1.141056	1.144869	1.147195	1.159172	1.160759	1.164282	1.173321	1.17978	1.185099	1.190675	1.189434	1.188438	1.186448	1.191066	1.193357	1.195036	1.194867	1.198242	1.202695	1.20776	1.203935	1.206928	1.207698	1.201139	1.196527	1.195188	1.190091	1.185146	1.180762	1.175854	1.17093	1.160512	1.157155	1.15436	1.148878	1.143759	1.13848	1.131076	1.121765	1.111223	1.103225	1.092153	1.080419	1.08535	1.080124	1.066364	1.0576	1.045476	1.026794	1.002985	0.981122	0.948651	0.926403	0.912856	0.891252	0.868059	0.830883	0.799639	0.766549	0.731007	0.688381	0.649084	0.614055	0.569118	0.521196	0.48215
18-074-GFM	0.372797	0.415669	0.47304	0.536287	0.589049	0.638194	0.685088	0.702546	0.73808	0.768085	0.797674	0.825406	0.856326	0.891063	0.9151	0.934311	0.952547	0.970328	0.978252	0.993377	1.006087	1.022474	1.03348	1.043523	1.051132	1.061695	1.071725	1.084286	1.098175	1.099625	1.100703	1.109332	1.105937	1.109517	1.115993	1.124418	1.126043	1.127882	1.132902	1.136688	1.143122	1.152511	1.156392	1.158113	1.166253	1.164378	1.163926	1.161063	1.165094	1.164762	1.162606	1.1606	1.157774	1.15748	1.15772	1.153952	1.157554	1.158946	1.156388	1.154504	1.150738	1.149385	1.14585	1.144561	1.146118	1.140913	1.133588	1.128614	1.127508	1.125567	1.12254	1.112536	1.119835	1.126394	1.126388	1.119001	1.091137	1.075726	1.074275	1.07102	1.062589	1.058116	1.047176	1.034452	1.017759	0.998879	0.972215	0.953832	0.940808	0.919889	0.897098	0.866288	0.840034	0.811578	0.782206	0.756911	0.72075	0.686292	0.637806	0.578421	0.528746
18-074-GTS	0.332106	0.367751	0.411972	0.45651	0.497789	0.541079	0.583703	0.626179	0.669527	0.706455	0.738778	0.766942	0.798718	0.830066	0.855697	0.87786	0.897139	0.91199	0.920184	0.941326	0.963066	0.981965	1.002223	1.019914	1.029898	1.041519	1.051358	1.068067	1.081861	1.087424	1.093681	1.10594	1.105798	1.11295	1.12286	1.134635	1.137331	1.139706	1.144513	1.14999	1.160203	1.169027	1.169971	1.174322	1.18491	1.185894	1.184929	1.180129	1.185249	1.187458	1.1867	1.190018	1.190873	1.192773	1.198655	1.197526	1.202119	1.202341	1.195711	1.193743	1.191505	1.190342	1.188423	1.186034	1.184158	1.179607	1.173297	1.171715	1.171012	1.167988	1.162762	1.151052	1.146787	1.136504	1.130048	1.124429	1.115338	1.106235	1.101647	1.095648	1.087566	1.081202	1.070143	1.056926	1.039543	1.019976	0.990458	0.969172	0.953693	0.932838	0.907722	0.87633	0.848168	0.820429	0.79248	0.756233	0.717126	0.682292	0.637363	0.59157	0.551193
18-074-SVZ	0.317021	0.359945	0.411874	0.463142	0.513519	0.559649	0.601771	0.63768	0.6794	0.711686	0.745179	0.77842	0.810134	0.84371	0.868232	0.887931	0.907885	0.921511	0.928895	0.949474	0.970599	0.989963	1.004794	1.022161	1.029319	1.039622	1.047266	1.062339	1.078782	1.078886	1.083549	1.097974	1.098474	1.103406	1.114506	1.128727	1.133162	1.136162	1.147668	1.154964	1.153905	1.165487	1.17354	1.177698	1.182582	1.183585	1.186075	1.191219	1.195754	1.199028	1.200188	1.204314	1.204358	1.195432	1.196672	1.192796	1.19555	1.194822	1.192675	1.189797	1.188636	1.188344	1.184633	1.186826	1.192353	1.198632	1.195094	1.189541	1.182191	1.176846	1.173047	1.164633	1.160493	1.149455	1.143309	1.138098	1.128561	1.11299	1.106839	1.098258	1.087658	1.081269	1.067118	1.05011	1.028578	1.006875	0.975816	0.955476	0.938953	0.916567	0.895265	0.864161	0.834533	0.804536	0.772174	0.733064	0.691335	0.652984	0.604519	0.551305	0.507725
18-074-THA	0.359574	0.408438	0.466095	0.522853	0.575228	0.623142	0.669609	0.714641	0.757783	0.790282	0.818811	0.846528	0.878737	0.914663	0.9365	0.953215	0.970868	0.985225	0.991079	1.007824	1.022585	1.037104	1.046187	1.058926	1.063871	1.067967	1.072821	1.083813	1.094562	1.093172	1.093112	1.105017	1.105053	1.106061	1.113928	1.126466	1.128216	1.126711	1.13234	1.136027	1.132074	1.143971	1.152644	1.157012	1.162639	1.164944	1.168104	1.165811	1.168833	1.169838	1.169364	1.16847	1.166499	1.166752	1.169777	1.162069	1.163454	1.162519	1.159451	1.154672	1.152374	1.15022	1.149585	1.150063	1.155599	1.159435	1.153789	1.145039	1.136009	1.1307	1.124921	1.116754	1.112853	1.102958	1.096526	1.091402	1.081111	1.070347	1.066417	1.060697	1.052969	1.047979	1.037395	1.024474	1.007461	0.98961	0.960711	0.944143	0.931111	0.911408	0.891985	0.860197	0.832597	0.801704	0.771188	0.73519	0.697137	0.660533	0.616411	0.565039	0.520731
18-079-GFM	0.3142	0.354889	0.406264	0.458153	0.508758	0.558011	0.605232	0.646222	0.687154	0.719929	0.749318	0.778076	0.812504	0.85017	0.87817	0.900249	0.917913	0.930833	0.934014	0.957103	0.981443	0.999773	1.015201	1.031531	1.044152	1.059236	1.068457	1.08136	1.097256	1.100542	1.104109	1.114542	1.111777	1.115687	1.123692	1.13437	1.137246	1.140921	1.150892	1.156864	1.160702	1.168345	1.174749	1.178565	1.184527	1.183909	1.18115	1.177013	1.178898	1.180298	1.182236	1.185769	1.186392	1.187519	1.193551	1.19449	1.198249	1.1969	1.191082	1.186202	1.18502	1.181842	1.182218	1.18071	1.175429	1.17345	1.168452	1.169169	1.169158	1.165243	1.158932	1.152591	1.148916	1.140542	1.133805	1.126218	1.11561	1.100019	1.102475	1.098236	1.087457	1.079721	1.067677	1.049131	1.026626	1.007271	0.97716	0.957391	0.943539	0.923421	0.90054	0.865493	0.836718	0.80823	0.773385	0.731629	0.688167	0.649156	0.601749	0.551861	0.509947
18-079-GTS	0.321426	0.364031	0.42223	0.485824	0.541919	0.592318	0.642059	0.659864	0.700944	0.733165	0.764402	0.793495	0.829238	0.866588	0.892275	0.913185	0.929886	0.94281	0.945535	0.964012	0.983453	0.998325	1.012928	1.026062	1.035439	1.044821	1.053888	1.063296	1.078387	1.08004	1.079816	1.088638	1.08559	1.088279	1.095986	1.106899	1.111124	1.115187	1.124704	1.132249	1.135196	1.148686	1.155776	1.159385	1.169397	1.177099	1.176748	1.175502	1.180677	1.182051	1.181908	1.181581	1.178141	1.17924	1.186471	1.190098	1.19228	1.191668	1.179587	1.172642	1.169432	1.169504	1.169173	1.169578	1.164316	1.160143	1.153495	1.156334	1.154636	1.148855	1.145369	1.140199	1.138586	1.132655	1.130921	1.124796	1.11582	1.104057	1.099938	1.095039	1.084524	1.077838	1.069254	1.055342	1.037744	1.019416	0.992703	0.974672	0.959847	0.938351	0.918273	0.887763	0.861416	0.835909	0.802321	0.767861	0.728786	0.690667	0.63878	0.574447	0.518693
18-079-SVZ	0.332098	0.377925	0.432912	0.492325	0.546105	0.598356	0.645673	0.682623	0.725478	0.75719	0.788895	0.815926	0.852355	0.884847	0.905942	0.928719	0.943521	0.95196	0.950164	0.967586	0.986596	1.005228	1.020227	1.035441	1.040295	1.049999	1.060081	1.068508	1.084912	1.090848	1.094217	1.104477	1.102462	1.107225	1.112902	1.123416	1.12762	1.129814	1.140197	1.144969	1.143142	1.152581	1.158809	1.162331	1.169497	1.172432	1.174083	1.180005	1.183133	1.185627	1.188524	1.190815	1.192813	1.185605	1.186224	1.18343	1.18655	1.185013	1.182428	1.180379	1.178393	1.180408	1.178974	1.185554	1.189708	1.185756	1.178359	1.17851	1.177007	1.167293	1.156648	1.142604	1.13896	1.130467	1.119821	1.113064	1.10166	1.089675	1.085354	1.081788	1.073677	1.065185	1.053368	1.041153	1.025545	1.001593	0.97117	0.948567	0.93041	0.908523	0.885743	0.850683	0.820813	0.792434	0.759615	0.720404	0.677038	0.636178	0.584789	0.530381	0.485824
18-079-THA	0.31564	0.357595	0.415007	0.480195	0.536793	0.587642	0.636713	0.652929	0.693778	0.725501	0.755913	0.783799	0.81715	0.852267	0.874829	0.896074	0.915888	0.928842	0.931063	0.950291	0.969186	0.987346	1.002417	1.013222	1.023709	1.034438	1.043567	1.05643	1.074216	1.081397	1.082494	1.091257	1.088764	1.090073	1.095795	1.105975	1.109751	1.106903	1.112621	1.117302	1.122271	1.134641	1.145616	1.150932	1.158518	1.16739	1.172177	1.171872	1.177753	1.183009	1.189069	1.191065	1.191924	1.195873	1.201817	1.201125	1.202932	1.202569	1.195313	1.192008	1.193177	1.20093	1.19738	1.196132	1.192222	1.186527	1.180209	1.179593	1.173676	1.166891	1.162781	1.155029	1.153666	1.145303	1.140939	1.136201	1.125508	1.112121	1.106727	1.101221	1.091381	1.083531	1.071553	1.057884	1.041133	1.021981	0.994101	0.974017	0.9581	0.93466	0.911515	0.880609	0.851559	0.82221	0.785704	0.75278	0.713977	0.675726	0.62328	0.565394	0.514725
18-105-GFM	0.324865	0.36757	0.421285	0.474747	0.524389	0.576602	0.625575	0.668284	0.711582	0.74771	0.780066	0.810802	0.846218	0.882034	0.910463	0.931785	0.94936	0.958304	0.959416	0.978169	0.999197	1.016748	1.034703	1.049148	1.052134	1.061812	1.069957	1.080537	1.093823	1.096099	1.102518	1.116394	1.114478	1.116504	1.12336	1.136326	1.139352	1.141249	1.151644	1.157189	1.16145	1.166058	1.171816	1.176634	1.179871	1.178133	1.179217	1.176257	1.180643	1.181509	1.181505	1.184461	1.185208	1.185898	1.188937	1.1871	1.191912	1.193963	1.187202	1.180566	1.180701	1.182642	1.176376	1.173158	1.169629	1.166569	1.156841	1.154651	1.153244	1.151507	1.145679	1.139211	1.13556	1.128612	1.121026	1.113439	1.101017	1.086354	1.083527	1.076461	1.063964	1.056825	1.046554	1.034727	1.01875	0.999522	0.970832	0.947543	0.929522	0.907407	0.88376	0.851971	0.823152	0.7912	0.756657	0.715964	0.676409	0.640495	0.595213	0.546475	0.504386
18-105-GTS	0.305677	0.348913	0.403529	0.455595	0.505826	0.560367	0.612791	0.657488	0.702201	0.737513	0.765562	0.777199	0.813687	0.846333	0.874821	0.903632	0.92613	0.940567	0.945133	0.967821	0.985433	1.002694	1.022194	1.038232	1.048639	1.062997	1.078519	1.093014	1.108006	1.115725	1.123992	1.137434	1.138716	1.142041	1.148239	1.156316	1.16069	1.161349	1.173337	1.17845	1.184586	1.194834	1.201617	1.2036	1.201958	1.208289	1.21136	1.211568	1.215604	1.217614	1.219128	1.220168	1.220355	1.221319	1.222882	1.220635	1.224002	1.223209	1.209564	1.204123	1.200647	1.19705	1.192685	1.189318	1.186385	1.181048	1.173118	1.169002	1.166351	1.167871	1.16256	1.154033	1.148772	1.142229	1.132326	1.122318	1.110992	1.093315	1.093977	1.082049	1.065206	1.053643	1.036552	1.015507	0.992605	0.969632	0.93679	0.911991	0.891912	0.869846	0.845869	0.81172	0.778963	0.745565	0.707239	0.661803	0.623437	0.590645	0.549123	0.503767	0.46516
